GEOID,sovi,rank,fema_region
g31179,-1.0870127043733615,286.0,FEMA_7
g31181,1.9928897622438115,70.0,FEMA_7
g31183,-7.584189446962185,412.0,FEMA_7
g31185,-0.6653774405271163,257.0,FEMA_7
g32001,-3.013977484856043,83.0,FEMA_9
g32003,-1.9425267839368292,74.0,FEMA_9
g32005,-1.9644276784233408,75.0,FEMA_9
g32007,-5.3451930422740945,88.0,FEMA_9
g32009,-0.21380557888978724,49.0,FEMA_9
g32011,-7.163651775666702,90.0,FEMA_9
g32013,-4.7666240739863,87.0,FEMA_9
g32015,-5.6095456472852065,89.0,FEMA_9
g32017,-1.0251898392214223,61.0,FEMA_9
g32019,-2.563203409625129,80.0,FEMA_9
g32021,3.119927468973687,8.0,FEMA_9
g32023,0.6245062108034969,34.0,FEMA_9
g32027,1.354291121733032,21.0,FEMA_9
g32029,-4.472291053128398,86.0,FEMA_9
g32031,-1.7478614671290775,71.0,FEMA_9
g32033,-1.7860669526564141,72.0,FEMA_9
g32510,0.6310502747998583,33.0,FEMA_9
g33001,0.3422843769971622,26.0,FEMA_1
g33003,-0.23296742511780355,37.0,FEMA_1
g33005,-1.5986101409662428,54.0,FEMA_1
g33007,2.1458144697923416,12.0,FEMA_1
g33009,-1.4096741497360883,50.0,FEMA_1
g33011,-2.103328207693531,59.0,FEMA_1
g33013,-0.987822355415416,47.0,FEMA_1
g33015,-4.164779278077454,64.0,FEMA_1
g33017,-2.9738596938740463,62.0,FEMA_1
g33019,-0.7038930690485485,44.0,FEMA_1
g34001,0.46550563585347016,35.0,FEMA_2
g34003,-0.7784096986781253,58.0,FEMA_2
g34005,-0.294047772946742,51.0,FEMA_2
g34007,-0.08814636223485964,47.0,FEMA_2
g34009,0.2212600785738631,38.0,FEMA_2
g34011,0.04379756347588462,45.0,FEMA_2
g34013,0.5300391238265793,32.0,FEMA_2
g34015,-2.256245071134101,69.0,FEMA_2
g34017,-1.2536259802776302,62.0,FEMA_2
g34019,-3.9439861384486434,80.0,FEMA_2
g34021,-1.6734370539393835,65.0,FEMA_2
g34023,-4.531567478925056,82.0,FEMA_2
g34025,-3.09187279212241,74.0,FEMA_2
g34027,-4.432639682904291,81.0,FEMA_2
g34029,0.008804023883432377,46.0,FEMA_2
g34031,-2.707167448600722,72.0,FEMA_2
g34033,-0.6778055290451168,56.0,FEMA_2
g34035,-5.106270337363371,83.0,FEMA_2
g34037,-3.2001396974540395,75.0,FEMA_2
g34039,-2.8795478101626286,73.0,FEMA_2
g34041,-2.6844684823421145,71.0,FEMA_2
g35001,0.6968131871370302,190.0,FEMA_6
g35003,0.4687877665851704,205.0,FEMA_6
g35005,2.2684509838553266,74.0,FEMA_6
g35006,6.9198229585830235,6.0,FEMA_6
g35007,2.765202905274979,60.0,FEMA_6
g35009,0.44663470493878854,208.0,FEMA_6
g35011,2.2999119628826743,72.0,FEMA_6
g35013,1.7227028165085585,113.0,FEMA_6
g35015,-1.611368528327768,385.0,FEMA_6
g35017,1.5819471235524172,120.0,FEMA_6
g35019,2.1485876648410316,78.0,FEMA_6
g35021,-0.5455852135855583,314.0,FEMA_6
g35023,3.1223092265058994,46.0,FEMA_6
g35025,-1.9303374557077575,397.0,FEMA_6
g35027,1.8359668936886093,100.0,FEMA_6
g35028,-8.227881493519535,500.0,FEMA_6
g35029,3.9981427714056226,31.0,FEMA_6
g35031,9.374201901823488,2.0,FEMA_6
g35033,0.4443116314206951,209.0,FEMA_6
g35035,1.237350155336285,140.0,FEMA_6
g35037,2.628362800804112,65.0,FEMA_6
g35039,2.3260424672178135,71.0,FEMA_6
g35041,0.9732358756595088,167.0,FEMA_6
g35043,-1.2397610363034925,364.0,FEMA_6
g35045,0.0371324418455492,255.0,FEMA_6
g35047,2.3896629825777755,70.0,FEMA_6
g35049,-1.3277689003863762,373.0,FEMA_6
g35051,5.372123688778424,16.0,FEMA_6
g35053,1.6172417821041174,118.0,FEMA_6
g35055,2.2986253146561744,73.0,FEMA_6
g35057,-0.9039269202695104,346.0,FEMA_6
g35059,-2.425908342933038,425.0,FEMA_6
g35061,-0.6725444367869987,326.0,FEMA_6
g36001,0.20272021078982072,40.0,FEMA_2
g36003,0.7681464016785565,27.0,FEMA_2
g36005,5.447555576182339,4.0,FEMA_2
g36007,0.6935348361503103,29.0,FEMA_2
g36009,3.393033607716589,6.0,FEMA_2
g36011,0.8380557542540457,24.0,FEMA_2
g36013,1.5085204312974545,17.0,FEMA_2
g36015,2.052994067603263,13.0,FEMA_2
g36017,0.07628989683248621,44.0,FEMA_2
g36019,1.4154532670079178,18.0,FEMA_2
g36021,-0.4644955849660506,53.0,FEMA_2
g36023,0.1175143438054227,42.0,FEMA_2
g36025,2.166200850813403,11.0,FEMA_2
g36027,-1.750918190212026,66.0,FEMA_2
g36029,1.1260184552108026,22.0,FEMA_2
g36031,2.9228083832448624,8.0,FEMA_2
g36033,7.58359785980361,1.0,FEMA_2
g36035,2.954962074915136,7.0,FEMA_2
g36037,-0.8121050784620061,59.0,FEMA_2
g36039,2.9014607926848823,9.0,FEMA_2
g36041,5.661729758326031,2.0,FEMA_2
g36043,0.8889975152103989,23.0,FEMA_2
g36045,1.164095333063843,21.0,FEMA_2
g36047,3.4247434567534443,5.0,FEMA_2
g36049,-0.992749254181327,61.0,FEMA_2
g36051,-0.3998993185658754,52.0,FEMA_2
g36053,0.17018835015215455,41.0,FEMA_2
g36055,0.10840213492514095,43.0,FEMA_2
g36057,0.3281248389329894,37.0,FEMA_2
g36059,-3.700073215890046,78.0,FEMA_2
g36061,5.515867027337509,3.0,FEMA_2
g36063,1.623908690357911,16.0,FEMA_2
g36065,1.2468998065338497,20.0,FEMA_2
g36067,0.613541743947067,31.0,FEMA_2
g36069,-0.28013046242028306,50.0,FEMA_2
g36071,-2.6741185484304433,70.0,FEMA_2
g36073,0.7406212779253151,28.0,FEMA_2
g36075,0.5122913813220361,33.0,FEMA_2
g36077,2.052529958002781,14.0,FEMA_2
g36079,-3.5761017570613682,77.0,FEMA_2
g36081,-0.7725188107006317,57.0,FEMA_2
g36083,-0.2610687025083064,48.0,FEMA_2
g36085,-1.8812509998579214,67.0,FEMA_2
g36087,-3.7721295215094415,79.0,FEMA_2
g36089,2.0818083775476026,12.0,FEMA_2
g36091,-1.655563259398814,64.0,FEMA_2
g36093,0.4481787457994616,36.0,FEMA_2
g36095,0.8360190446467255,25.0,FEMA_2
g36097,0.783237566682128,26.0,FEMA_2
g36099,1.344326392907201,19.0,FEMA_2
g36101,0.6400483872399776,30.0,FEMA_2
g36103,-3.5446015196447025,76.0,FEMA_2
g36105,2.188150111935675,10.0,FEMA_2
g36107,-1.2889039522621668,63.0,FEMA_2
g36109,-0.9670220628480415,60.0,FEMA_2
g36111,0.21392570898078,39.0,FEMA_2
g36113,1.8412919460896822,15.0,FEMA_2
g36115,0.484186130254286,34.0,FEMA_2
g36117,-0.6712767049522105,55.0,FEMA_2
g36119,-1.9851772596560808,68.0,FEMA_2
g36121,-0.5635175465612867,54.0,FEMA_2
g36123,-0.26392364543622326,49.0,FEMA_2
g37001,0.12640102195965558,341.0,FEMA_4
g37003,-1.6356054530709587,575.0,FEMA_4
g37005,3.2221015955135974,61.0,FEMA_4
g37007,1.4085396475683976,178.0,FEMA_4
g37009,1.0246524086841209,226.0,FEMA_4
g37011,3.381227009856451,54.0,FEMA_4
g37013,1.3620306541874674,184.0,FEMA_4
g37015,1.9072829873451227,138.0,FEMA_4
g37017,2.7313276116495233,84.0,FEMA_4
g37019,1.3810916398501643,181.0,FEMA_4
g37021,0.5404586640129171,278.0,FEMA_4
g37023,1.557910153183873,162.0,FEMA_4
g37025,-3.442662835309057,682.0,FEMA_4
g37027,-1.3945392155048906,544.0,FEMA_4
g37029,-4.713388610133659,710.0,FEMA_4
g37031,0.8860062279609761,240.0,FEMA_4
g37033,1.6444378003172426,153.0,FEMA_4
g37035,-1.0524821309646082,501.0,FEMA_4
g37037,-1.4024630050862414,547.0,FEMA_4
g37039,2.556511953206037,97.0,FEMA_4
g37041,3.3687268704996525,55.0,FEMA_4
g37043,1.5643218591061516,161.0,FEMA_4
g37045,-0.28747557716475935,395.0,FEMA_4
g37047,2.6693750348338643,89.0,FEMA_4
g37049,0.14146643505175693,338.0,FEMA_4
g37051,-0.33793902225555805,404.0,FEMA_4
g37053,-3.070528971373362,667.0,FEMA_4
g37055,-0.40100126376455547,411.0,FEMA_4
g37057,-1.393384727402639,543.0,FEMA_4
g37059,-2.9636944911771117,662.0,FEMA_4
g37061,2.186624760176847,121.0,FEMA_4
g37063,0.33370870850206164,306.0,FEMA_4
g37065,1.0870071148346605,212.0,FEMA_4
g37067,-0.052482838506596075,364.0,FEMA_4
g37069,-1.691257122916212,586.0,FEMA_4
g37071,-1.1206935353587895,510.0,FEMA_4
g37073,-2.9313536112517884,658.0,FEMA_4
g37075,3.1210595909871213,67.0,FEMA_4
g37077,-1.6386403789378683,577.0,FEMA_4
g37079,3.162564727296093,66.0,FEMA_4
g37081,-0.9979317962972987,494.0,FEMA_4
g37083,3.259743950940659,59.0,FEMA_4
g37085,-1.436849608785499,551.0,FEMA_4
g37087,0.8485752643662882,246.0,FEMA_4
g37089,1.2928022489615052,189.0,FEMA_4
g37091,3.1745804415664653,65.0,FEMA_4
g37093,2.690251922653198,87.0,FEMA_4
g37095,2.772693599395907,83.0,FEMA_4
g37097,-3.022457297968847,665.0,FEMA_4
g37099,6.790927729123157,11.0,FEMA_4
g37101,-2.3304477700518293,628.0,FEMA_4
g37103,1.5046786705801514,168.0,FEMA_4
g37105,0.973963408339754,231.0,FEMA_4
g37107,2.6303683078390976,92.0,FEMA_4
g37109,-3.0336396037167757,666.0,FEMA_4
g37111,0.5977297378050767,274.0,FEMA_4
g37113,3.4344522695696957,51.0,FEMA_4
g37115,1.1228386457750719,206.0,FEMA_4
g37117,0.8181184185045891,250.0,FEMA_4
g37119,-1.8699685744413526,601.0,FEMA_4
g37121,1.5324115139374173,166.0,FEMA_4
g37123,2.9071207605442275,74.0,FEMA_4
g37125,0.9481746684016572,234.0,FEMA_4
g37127,-0.6609608835659017,451.0,FEMA_4
g37129,-0.6913185107533967,454.0,FEMA_4
g37131,3.8688325997600432,44.0,FEMA_4
g37133,-1.255589205864132,526.0,FEMA_4
g37135,-3.3932571074099473,679.0,FEMA_4
g37137,0.9529423891611974,233.0,FEMA_4
g37139,-0.24858689757017727,386.0,FEMA_4
g37141,-0.5234888988015802,432.0,FEMA_4
g37143,-0.18410192141149456,379.0,FEMA_4
g37145,-0.7513644111535599,461.0,FEMA_4
g37147,-1.0733038205214234,502.0,FEMA_4
g37149,2.667352910237433,90.0,FEMA_4
g37151,-1.282037886635221,530.0,FEMA_4
g37153,2.6029661746139077,94.0,FEMA_4
g37155,17.06081584197481,1.0,FEMA_4
g37157,-0.10212856485016694,371.0,FEMA_4
g37159,0.4720329625650104,286.0,FEMA_4
g37161,1.053406730578594,221.0,FEMA_4
g37163,1.8879800822845174,141.0,FEMA_4
g37165,4.757349101928871,27.0,FEMA_4
g37167,0.30669530312543164,311.0,FEMA_4
g37169,-1.2826786454128971,532.0,FEMA_4
g37171,1.0899318342296267,210.0,FEMA_4
g37173,12.847032958649349,2.0,FEMA_4
g37175,2.8050049674873314,80.0,FEMA_4
g37177,3.0696030673337655,69.0,FEMA_4
g37179,-5.741767845114523,724.0,FEMA_4
g37181,2.3671136400000403,113.0,FEMA_4
g37183,-4.250670604469327,703.0,FEMA_4
g37185,4.270482331367904,35.0,FEMA_4
g37187,2.8180917647199446,79.0,FEMA_4
g37189,0.16497675468369166,333.0,FEMA_4
g37191,0.9336988189615774,236.0,FEMA_4
g37193,0.260362310759616,318.0,FEMA_4
g37195,1.1394764809143467,205.0,FEMA_4
g37197,-0.5348829127547945,433.0,FEMA_4
g37199,2.283196459196842,116.0,FEMA_4
g38001,0.8316172774430581,93.0,FEMA_8
g38003,-1.3452378220452368,194.0,FEMA_8
g38005,1.5264010087053155,67.0,FEMA_8
g38007,-2.026040649259521,226.0,FEMA_8
g38009,-0.9879514999629198,176.0,FEMA_8
g38011,-1.230356723843312,185.0,FEMA_8
g38013,-0.6002894163753525,160.0,FEMA_8
g38015,-1.7105711621195783,211.0,FEMA_8
g38017,-3.4932665586205025,265.0,FEMA_8
g38019,-1.4866946855602459,200.0,FEMA_8
g38021,-0.9901271809600105,177.0,FEMA_8
g38023,-4.5347273895713816,284.0,FEMA_8
g38025,-2.7298277647377436,246.0,FEMA_8
g38027,0.4500703877115546,108.0,FEMA_8
g38029,1.5276650145789108,66.0,FEMA_8
g38031,-2.4725619890348387,238.0,FEMA_8
g38033,-0.15525178227141917,141.0,FEMA_8
g38035,-2.5529320804994753,242.0,FEMA_8
g38037,1.7884766192008306,62.0,FEMA_8
g38039,-0.05533782710025026,136.0,FEMA_8
g38041,-0.19250766667753494,144.0,FEMA_8
g38043,-0.9447883368143879,175.0,FEMA_8
g38045,-2.29193401812161,237.0,FEMA_8
g38047,0.9742169710918803,88.0,FEMA_8
g38049,-1.1179854474329838,182.0,FEMA_8
g38051,4.7236217775849045,17.0,FEMA_8
g38053,-4.092474815528657,276.0,FEMA_8
g38055,0.4096013080589645,109.0,FEMA_8
g38057,-1.7345877068029867,212.0,FEMA_8
g38059,-2.0056753268217933,224.0,FEMA_8
g38061,-3.674747995436703,266.0,FEMA_8
g38063,-0.14140791207612236,140.0,FEMA_8
g38065,-1.8572273580129863,217.0,FEMA_8
g38067,-2.147418678264109,230.0,FEMA_8
g38069,0.369727188528339,111.0,FEMA_8
g38071,-0.6444138011262499,163.0,FEMA_8
g38073,-1.2396493526464436,187.0,FEMA_8
g38075,-4.130477927472318,278.0,FEMA_8
g38077,-3.848769504012649,271.0,FEMA_8
g38079,3.7470530446593067,26.0,FEMA_8
g38081,-2.9127939451928047,253.0,FEMA_8
g38083,2.4842047052283003,48.0,FEMA_8
g38085,3.7371504738532897,27.0,FEMA_8
g38087,-3.2196276598866977,261.0,FEMA_8
g38089,-2.2606884396191202,235.0,FEMA_8
g38091,-3.7330785239833384,268.0,FEMA_8
g38093,-1.0437118243847585,179.0,FEMA_8
g38095,-1.2153373144241642,184.0,FEMA_8
g38097,-1.3083487149150694,191.0,FEMA_8
g38099,0.05244652442756936,131.0,FEMA_8
g38101,-1.884350419178587,219.0,FEMA_8
g38103,1.6723295374659217,64.0,FEMA_8
g38105,-5.158718677406801,288.0,FEMA_8
g39001,0.6674735427663385,197.0,FEMA_5
g39003,0.8082536040331081,180.0,FEMA_5
g39005,0.46309855273579836,216.0,FEMA_5
g39007,1.3700014299292294,134.0,FEMA_5
g39009,-1.8079877046619959,411.0,FEMA_5
g39011,-2.817206989223827,463.0,FEMA_5
g39013,0.6964648522544238,193.0,FEMA_5
g39015,-0.918853006466848,345.0,FEMA_5
g39017,-1.16352726495121,371.0,FEMA_5
g39019,-1.1999411597283784,374.0,FEMA_5
g39021,-1.5144230860480863,395.0,FEMA_5
g39023,2.3384508932514576,77.0,FEMA_5
g39025,-2.9584177665761184,474.0,FEMA_5
g39027,-0.18250263413426837,275.0,FEMA_5
g39029,0.03178883096829327,250.0,FEMA_5
g39031,0.08709648403151027,240.0,FEMA_5
g39033,1.2273148532164764,148.0,FEMA_5
g39035,5.63083501291871,11.0,FEMA_5
g39037,-0.524311016213598,313.0,FEMA_5
g39039,0.5033115081709107,211.0,FEMA_5
g39041,-7.400862733925477,524.0,FEMA_5
g39043,1.0907539676885674,159.0,FEMA_5
g39045,-2.9427967069199727,472.0,FEMA_5
g39047,1.6201972623392957,117.0,FEMA_5
g39049,0.6909048289257574,194.0,FEMA_5
g39051,-1.3895520106988466,390.0,FEMA_5
g39053,0.3002728856374324,225.0,FEMA_5
g39055,-2.5392500195610603,449.0,FEMA_5
g39057,-2.7664444339460292,459.0,FEMA_5
g39059,0.8186443685356228,179.0,FEMA_5
g39061,2.9816010375773407,50.0,FEMA_5
g39063,-0.40508780288640955,296.0,FEMA_5
g39065,-0.5277912020095704,314.0,FEMA_5
g39067,1.3787354274504346,133.0,FEMA_5
g39069,-1.0849506291051139,363.0,FEMA_5
g39071,0.18287907585154795,232.0,FEMA_5
g39073,-0.5827702685894462,318.0,FEMA_5
g39075,7.922496485047873,4.0,FEMA_5
g39077,0.7021209053978559,190.0,FEMA_5
g39079,1.6469202120410762,115.0,FEMA_5
g39081,2.505248978354497,70.0,FEMA_5
g39083,-0.18487517220163752,276.0,FEMA_5
g39085,-0.43442587969665314,302.0,FEMA_5
g39087,0.7017900949150307,191.0,FEMA_5
g39089,-1.677058511222,403.0,FEMA_5
g39091,0.368101481379975,224.0,FEMA_5
g39093,0.823048863086404,178.0,FEMA_5
g39095,3.3111920171449682,42.0,FEMA_5
g39097,-6.051687640536361,521.0,FEMA_5
g39099,3.6327521285199635,34.0,FEMA_5
g39101,-1.4420190818207934,392.0,FEMA_5
g39103,-3.9254381463379544,498.0,FEMA_5
g39105,-0.11940035133551564,267.0,FEMA_5
g39107,-2.2691942875717928,440.0,FEMA_5
g39109,-1.1050840524139658,366.0,FEMA_5
g39111,0.4218980401266141,218.0,FEMA_5
g39113,2.6278433148800415,64.0,FEMA_5
g39115,0.41370126618329645,219.0,FEMA_5
g39117,-1.7440030643004332,408.0,FEMA_5
g39119,1.7283884494275505,111.0,FEMA_5
g39121,-2.295926721278537,441.0,FEMA_5
g39123,-0.5785503498280868,317.0,FEMA_5
g39125,-1.0573828978692514,360.0,FEMA_5
g39127,-0.6146083699241565,319.0,FEMA_5
g39129,-3.1622254246450234,485.0,FEMA_5
g39131,0.8475443615210814,177.0,FEMA_5
g39133,-2.074612144186553,426.0,FEMA_5
g39135,-1.6515975019275997,402.0,FEMA_5
g39137,-2.53477914970475,447.0,FEMA_5
g39139,0.1507961055266156,235.0,FEMA_5
g39141,-2.3744889679796097,443.0,FEMA_5
g39143,1.180362731747937,152.0,FEMA_5
g39145,1.2958047591750168,144.0,FEMA_5
g39147,-0.1489726967236514,272.0,FEMA_5
g39149,-2.0088295867450943,422.0,FEMA_5
g39151,1.3052482795771498,141.0,FEMA_5
g39153,0.8025240408982689,181.0,FEMA_5
g39155,1.8572812056210364,102.0,FEMA_5
g39157,0.06500337898967884,243.0,FEMA_5
g39159,-4.300932022020865,502.0,FEMA_5
g39161,-0.46783854092229427,307.0,FEMA_5
g39163,-1.0917216692376734,364.0,FEMA_5
g39165,-5.847346939912678,516.0,FEMA_5
g39167,-0.29953173658899257,287.0,FEMA_5
g39169,0.17714558596474891,233.0,FEMA_5
g39171,-0.7698295400679793,336.0,FEMA_5
g39173,-2.8025677010153207,462.0,FEMA_5
g39175,-0.6238425016199656,321.0,FEMA_5
g40001,4.041870269685979,29.0,FEMA_6
g40003,-2.103336601121164,408.0,FEMA_6
g40005,0.2861658585942206,224.0,FEMA_6
g40007,-1.9600666298131413,398.0,FEMA_6
g40009,-3.2197135899764544,457.0,FEMA_6
g40011,-0.2634502113264253,281.0,FEMA_6
g40013,1.224191303762428,142.0,FEMA_6
g40015,2.0343066822950755,85.0,FEMA_6
g40017,-2.931421966559946,446.0,FEMA_6
g40019,1.3690895230173428,133.0,FEMA_6
g40021,2.684698694337892,62.0,FEMA_6
g40023,3.1161042561570187,47.0,FEMA_6
g40025,1.2607798185547479,138.0,FEMA_6
g40027,-1.8315425107889742,393.0,FEMA_6
g40029,2.4396329419062517,69.0,FEMA_6
g40031,-0.4335535938102154,298.0,FEMA_6
g40033,1.9131401361902043,94.0,FEMA_6
g40035,1.825657680676639,101.0,FEMA_6
g40037,-1.234561572705256,363.0,FEMA_6
g40039,0.46123982381619155,206.0,FEMA_6
g40041,2.634760021875147,64.0,FEMA_6
g40043,-2.2383586291769637,414.0,FEMA_6
g40045,-1.712050716490059,388.0,FEMA_6
g40047,1.0408116889226169,157.0,FEMA_6
g40049,1.0729843038486657,154.0,FEMA_6
g40051,-1.251563603304167,365.0,FEMA_6
g40053,-0.5524115769991044,316.0,FEMA_6
g40055,0.323164007685406,216.0,FEMA_6
g40057,4.540743338470891,21.0,FEMA_6
g40059,-0.19743450243234095,277.0,FEMA_6
g40061,0.555410672621546,198.0,FEMA_6
g40063,0.9158283015026544,172.0,FEMA_6
g40065,1.4040547878173735,131.0,FEMA_6
g40067,3.3926848975253483,38.0,FEMA_6
g40069,1.0357619579290285,158.0,FEMA_6
g40071,1.9133164379498955,93.0,FEMA_6
g40073,-2.502627089717715,429.0,FEMA_6
g40075,2.059585122179196,82.0,FEMA_6
g40077,0.9138816531307787,173.0,FEMA_6
g40079,1.608542996352103,119.0,FEMA_6
g40081,-0.3805495988250097,293.0,FEMA_6
g40083,-2.606664082131498,435.0,FEMA_6
g40085,0.5402481234221164,200.0,FEMA_6
g40087,-2.3533353736469746,420.0,FEMA_6
g40089,3.474390832172159,36.0,FEMA_6
g40091,2.681369855144335,63.0,FEMA_6
g40093,-1.5219087513465164,382.0,FEMA_6
g40095,0.3735184328422126,215.0,FEMA_6
g40097,0.025479594857456656,257.0,FEMA_6
g40099,1.1137341047498377,151.0,FEMA_6
g40101,2.150052288967126,77.0,FEMA_6
g40103,0.3867460981444255,214.0,FEMA_6
g40105,1.2413633622454916,139.0,FEMA_6
g40107,2.966412112013529,51.0,FEMA_6
g40109,0.4407075436264086,210.0,FEMA_6
g40111,1.8497735794084376,99.0,FEMA_6
g40113,-0.6576329365421143,322.0,FEMA_6
g40115,4.099492912078676,27.0,FEMA_6
g40117,-0.08783806823503393,269.0,FEMA_6
g40119,-0.550023817314043,315.0,FEMA_6
g40121,0.834836195452652,178.0,FEMA_6
g40123,1.4937674311337232,128.0,FEMA_6
g40125,1.4400377429217297,129.0,FEMA_6
g40127,3.996544311839501,32.0,FEMA_6
g40129,-3.4030793314751167,465.0,FEMA_6
g40131,-2.0423258692718784,405.0,FEMA_6
g40133,2.7856745918861403,58.0,FEMA_6
g40135,1.7972984589599368,102.0,FEMA_6
g40137,0.5094077172945266,203.0,FEMA_6
g40139,-2.185908026605146,411.0,FEMA_6
g40141,1.9649062178633674,92.0,FEMA_6
g40143,-0.018541246592931326,265.0,FEMA_6
g40145,-1.995428956413853,399.0,FEMA_6
g40147,0.7003050193657651,189.0,FEMA_6
g40149,-0.7778993671612963,336.0,FEMA_6
g40151,0.5490110655725362,199.0,FEMA_6
g40153,-3.0122364041915426,451.0,FEMA_6
g41001,1.47375272472866,43.0,FEMA_10
g41003,-1.629653715097763,95.0,FEMA_10
g41005,-3.2360324397715052,105.0,FEMA_10
g41007,2.047494371641535,28.0,FEMA_10
g41009,-1.1453491830996947,85.0,FEMA_10
g41011,3.2382790759200013,11.0,FEMA_10
g41013,1.612080121311932,39.0,FEMA_10
g41015,3.2096081216950214,13.0,FEMA_10
g41017,-1.4764066667562177,90.0,FEMA_10
g41019,3.3416752136116803,9.0,FEMA_10
g41021,-1.9828390849984263,100.0,FEMA_10
g41023,1.9476917113212475,31.0,FEMA_10
g41025,1.4106969238203726,44.0,FEMA_10
g41027,-1.417397722843782,88.0,FEMA_10
g41029,2.905620302280936,15.0,FEMA_10
g41031,2.55054342297719,24.0,FEMA_10
g41033,4.247788780351743,3.0,FEMA_10
g41035,2.572576340375855,22.0,FEMA_10
g41037,0.615850055005192,53.0,FEMA_10
g41039,2.213073156783349,26.0,FEMA_10
g41041,1.7691892079555553,35.0,FEMA_10
g41043,1.6070675586431986,40.0,FEMA_10
g41045,4.209591433148187,4.0,FEMA_10
g41047,3.215612030101458,12.0,FEMA_10
g41049,1.7265141386651393,37.0,FEMA_10
g41051,-1.88130755869029,98.0,FEMA_10
g41053,0.4326615070219715,55.0,FEMA_10
g41055,2.658542376136783,17.0,FEMA_10
g41057,0.23827965800107925,59.0,FEMA_10
g41059,2.5996488204457924,20.0,FEMA_10
g41061,2.276715301068796,25.0,FEMA_10
g41063,2.600500657079931,19.0,FEMA_10
g41065,3.5418995448505672,6.0,FEMA_10
g41067,-4.073191175384768,109.0,FEMA_10
g41069,0.4096151419031462,56.0,FEMA_10
g41071,0.15304528197906903,60.0,FEMA_10
g42001,-1.2990986067567953,201.0,FEMA_3
g42003,-1.7744181329191693,219.0,FEMA_3
g42005,-1.014916383418866,194.0,FEMA_3
g42007,-1.216625839975589,200.0,FEMA_3
g42009,-0.7250831235261439,179.0,FEMA_3
g42011,1.253956944739907,75.0,FEMA_3
g42013,-0.5480757408655208,172.0,FEMA_3
g42015,-0.603862934113936,174.0,FEMA_3
g42017,-3.7794107152490124,264.0,FEMA_3
g42019,-3.4308768719483425,256.0,FEMA_3
g42021,-0.005632108938213531,136.0,FEMA_3
g42023,1.9807834748710058,52.0,FEMA_3
g42025,-0.017337168429871874,139.0,FEMA_3
g42027,-3.1683395608273033,248.0,FEMA_3
g42029,-4.221805837749251,273.0,FEMA_3
g42031,-0.34404010144891783,158.0,FEMA_3
g42033,0.7497557279783438,92.0,FEMA_3
g42035,-0.033971539570696534,141.0,FEMA_3
g42037,-1.4221354835679834,206.0,FEMA_3
g42039,0.029273777920996585,132.0,FEMA_3
g42041,-3.2901878197343417,251.0,FEMA_3
g42043,-0.742674601982428,183.0,FEMA_3
g42045,-1.851469602828331,223.0,FEMA_3
g42047,-0.7424013859326273,182.0,FEMA_3
g42049,-0.6448443575460758,176.0,FEMA_3
g42051,0.9862557835875886,85.0,FEMA_3
g42053,11.672099695406253,1.0,FEMA_3
g42055,-1.613204047590377,216.0,FEMA_3
g42057,-1.9029131207396484,224.0,FEMA_3
g42059,0.10167257541546482,125.0,FEMA_3
g42061,0.36749161505753813,108.0,FEMA_3
g42063,-1.4855111810272978,210.0,FEMA_3
g42065,-0.3594993063514583,159.0,FEMA_3
g42067,-0.4597138367457871,164.0,FEMA_3
g42069,0.08957211737811577,127.0,FEMA_3
g42071,-0.804261724909068,187.0,FEMA_3
g42073,-0.3430706753334051,157.0,FEMA_3
g42075,0.11804471781769621,124.0,FEMA_3
g42077,1.8155020262133634,60.0,FEMA_3
g42079,0.6395661492323336,93.0,FEMA_3
g42081,-1.4606375808854697,209.0,FEMA_3
g42083,0.8665618586657193,89.0,FEMA_3
g42085,0.19857598783814806,116.0,FEMA_3
g42087,1.1025190840587848,81.0,FEMA_3
g42089,1.8403866148013783,58.0,FEMA_3
g42091,-3.6989533625619617,261.0,FEMA_3
g42093,0.1866432429075373,119.0,FEMA_3
g42095,-0.7344232274999778,181.0,FEMA_3
g42097,0.37151532873691395,107.0,FEMA_3
g42099,-2.8418805084319767,244.0,FEMA_3
g42101,5.78623167392932,8.0,FEMA_3
g42103,1.863901810217496,56.0,FEMA_3
g42105,1.2129939752496686,76.0,FEMA_3
g42107,0.3235335438803655,111.0,FEMA_3
g42109,-1.4359329124984785,208.0,FEMA_3
g42111,0.5314926070321416,99.0,FEMA_3
g42113,5.469013500387566,10.0,FEMA_3
g42115,-0.4249374405058697,163.0,FEMA_3
g42117,-1.1837138015627044,198.0,FEMA_3
g42119,0.5684828023588466,97.0,FEMA_3
g42121,-0.0005620884860742525,135.0,FEMA_3
g42123,0.0509234880460481,131.0,FEMA_3
g42125,-1.8217221718791177,222.0,FEMA_3
g42127,2.8479746118346467,32.0,FEMA_3
g42129,-2.002640207914566,230.0,FEMA_3
g42131,-1.0128567050716186,193.0,FEMA_3
g42133,-2.220422670013979,234.0,FEMA_3
g44001,1.6630694459507611,15.0,FEMA_1
g44003,0.4894484526956376,24.0,FEMA_1
g44005,-1.5678548715936131,53.0,FEMA_1
g44007,5.183680617793244,4.0,FEMA_1
g44009,-1.0398633326031184,48.0,FEMA_1
g45001,-0.24477914880550491,385.0,FEMA_4
g45003,-1.359256008083403,540.0,FEMA_4
g45005,3.0154594920313107,71.0,FEMA_4
g45007,-1.5002095702180656,560.0,FEMA_4
g45009,1.0596808744996435,219.0,FEMA_4
